R,G,B,SOC
0.7080410347703927,0.600001588732933,0.48192406808001714,1.0446844493272005
0.600382974675729,0.5012160520631842,0.41973541696992867,1.78264584794709
0.6603043993215543,0.5949648427893136,0.49813353531509236,2.0487081044625817
0.3796328136574027,0.34486284823657537,0.27396057646463207,3.3239090823748287
0.2931248448784294,0.25800264035124293,0.207334904944297,3.457116612704306
0.3094920537988375,0.2868558489314715,0.23499542269060675,4.04068899590418
0.6228181351232501,0.5822362860659792,0.4583078905615402,1.6028648330675341
0.19168305238643582,0.178941248772289,0.13041921637874337,4.315071017078131
0.4449293502624345,0.4109087249607646,0.3436104457655552,3.104304217486681
0.46699026415455647,0.40646667358617844,0.28657375140580293,2.399368169164199
0.5665686391389216,0.46728597268184313,0.39583617223172174,2.375089639563143
0.21900975403617018,0.19484792161888367,0.15170745954812406,4.078249763497079
0.5228464595706744,0.42511935840430937,0.3107566732766047,2.027347596942864
0.774224766115629,0.6566359711610883,0.4853456104951406,1.5124228144687797
0.4851923771284009,0.43605111147526276,0.3611236446154772,3.514793877223819
0.5203862798316504,0.4902783734157341,0.3920980762365537,2.429794376958654
0.7922043300214272,0.706173074973265,0.49671940351502214,1.1726870981166564
0.6913661077948908,0.6220945341144777,0.47310369638594585,0.6778635960346869
0.4737933933675975,0.4016308323601188,0.2914729696288722,2.8035606304382545
0.20209836961161948,0.17301187731569007,0.14092024860382085,4.125507956148167
0.7161805461422256,0.6483301488486851,0.5184982062290809,0.9712485788733038
0.6135061658418258,0.554099429330069,0.40780272088353653,1.511822670776266
0.6258728282975121,0.5900260253109267,0.418369060339011,2.1604714525631095
0.68535299156301,0.5486661733495852,0.39240181960328585,2.168306774752057
0.6342364872909241,0.5991241984646276,0.45415453907789666,0.8820460190505127
0.4184907082623075,0.3593004421030654,0.30052982344167367,3.262902282609893
0.4845584670191504,0.40861127348248333,0.3275231814156544,3.3769291660582303
0.7002519718260827,0.5711988180179501,0.4514649743835502,1.6086115544986828
0.7082603369504827,0.5852179384109905,0.4448450871250785,2.024620536299682
0.35182734906307445,0.3097602384726767,0.2506677954275066,3.2072481635778014
0.22760115608605966,0.18972363519380445,0.15801602388516883,4.127229025885035
0.4886236628648255,0.3960911318973796,0.336217871198213,2.3676259349474438
0.44181754439306853,0.4142143209898757,0.3479018059666842,2.703305036235776
0.733236728705676,0.6737973509561218,0.5637135509550912,1.0368376072256702
0.47051652008124234,0.39832874863833745,0.3283939729749022,2.6550561045546295
0.47791038669453423,0.38929300657360755,0.2757539738720381,2.508171191386102
0.387330372103764,0.32455797506236406,0.27133409620123067,3.2777689978014077
0.6589539787098915,0.6180856362199064,0.5126063227579991,1.917310865088715
0.7661499624855675,0.6452170123881815,0.5309058884938778,0.9641074199283239
0.23450975849794037,0.1905408777478303,0.15910785946299505,4.267388696165861
0.579723237791946,0.5294515225699614,0.40708057138788883,2.2981387709276504
0.25642600051860903,0.23930786775982982,0.18196264815730923,2.8844009602175498
0.35081019686484116,0.31138067456053686,0.2608004821135873,3.6213357256105345
0.7783096002771773,0.6465760503937604,0.5201612599643719,0.5073163937188334
0.46385553853254013,0.388829885965301,0.31938719741341526,2.6634414663124155
0.5014858393762905,0.44730224779491873,0.34734988712130804,2.437758389017629
0.6122625377947323,0.490798102741212,0.36237628196826066,2.0330787946046516
0.5968306336430942,0.5538480142360614,0.46717204964970854,1.6183082744680184
0.17402994591727478,0.15264754703228697,0.11964921323246244,4.350260955470306
0.7273108678713072,0.6077307158585495,0.45749638120224995,0.9478416804208059
0.27257973522153556,0.2341917085817239,0.16605717576814205,3.722937896171063
0.6583180427182291,0.5312545479028721,0.4236173285538508,2.5312240537330832
0.5685519792818899,0.5216507989142484,0.4365055685700521,2.041749256665527
0.4655093409662331,0.4006149497560106,0.2949335897571551,2.1970002988728785
0.7538792143144772,0.6733009273670144,0.5260803392887775,1.3326428615870645
0.32542291825185576,0.303413231459262,0.22633068952103766,3.6052498812704044
0.6792163408835125,0.560238688588418,0.4252221178773753,1.3699631946707047
0.6017773477126772,0.5640817952642366,0.43747146371327644,2.4503028850079662
0.303095274731368,0.26241918964148925,0.19751177067346642,4.042239909100676
0.7696467496966733,0.7120307004918042,0.5322792464226267,1.1550876202493547
0.5305332105508219,0.4750889045188728,0.35582076029426946,1.9630733227403017
0.5289932046389796,0.4932144398299358,0.3943021877278699,2.332495706532708
0.252186202582064,0.21438352260688562,0.15402815993852,4.005527141981412
0.4264063016562809,0.396871099466991,0.2826567798845687,2.830411088775426
0.3027642443088062,0.2628777022558672,0.21407217592144376,3.386624744208363
0.5403297623028286,0.46547913726670925,0.3736561015653068,1.9526370575854055
0.3843954746277325,0.35656078221547716,0.28975554314127583,3.5071433927282785
0.25976774142941333,0.23971779760607478,0.18455730758884317,4.328489827225507
0.3757101918612007,0.31718789975782596,0.25378655393552546,3.3818123480923052
0.2894360627957538,0.23187617152675002,0.17101605862500271,3.2209541180162775
0.6664433904477418,0.5333509371909609,0.39011382871239786,1.5132602976052771
0.6646110567626949,0.5939911310342583,0.43852115765185684,1.3647414901283772
0.2569512319618786,0.22696647465499775,0.17537202700995036,3.550611000037291
0.6377366315329706,0.520079134762312,0.39982622636673926,1.2567614624894472
0.1863328022499087,0.16388236633258543,0.13562731155125538,3.9675013504295515
0.3011057766411181,0.27081856466363075,0.21107321982305285,3.1528407933324996
0.5725626804716648,0.47986193079530864,0.3687262492663433,1.6982947074812427
0.6168571465511619,0.5223097501389388,0.4080281641714761,1.9699888405146846
0.46203215127536046,0.39719213477557935,0.2821186080645381,2.855572886479213
0.36944953397729474,0.33211025692136037,0.2691107145203359,2.9356945125079124
0.40330908805912535,0.35138485897599925,0.2638624123444247,3.111177277904784
0.7082181759992523,0.6052488987492369,0.5040311497522728,0.8653493143483224
0.4824006472337198,0.3931149287467904,0.3267580477752955,2.581608053636605
0.7185485093052848,0.5926561899133086,0.4222222412077126,1.3179306675196023
0.7651850602004587,0.6302185609291782,0.4919608020645483,1.2310849056447657
0.7582269124131352,0.6792464813563344,0.4950751624208433,1.95434769795976
0.47047465575911696,0.43142838990739363,0.3585686610276576,2.546759820178201
0.540336879112585,0.5088250693769608,0.3571003409145744,1.8360963178518979
0.28466056509111803,0.23460103216683575,0.19476172831289776,2.6592150894129745
0.7715223768293241,0.7211933939947783,0.5658159891176188,0.70133174748167
0.7914267984678758,0.6444791328292026,0.4777167277339773,1.1115433757383313
0.6890962481797445,0.5752727832635793,0.41713809742302366,1.448444976963719
0.4996281487996712,0.42524570231166914,0.34354525903434346,2.3287841665554696
0.20429945325090765,0.17450207622376582,0.14033428487895977,4.054525337426681
0.35402686785125426,0.2989621907706123,0.22525930653581702,4.080576601731674
0.21897374199922737,0.18666531451423105,0.15702265357263354,3.265335053089954
0.28319061976601556,0.23353633803886356,0.18327278767577587,3.309649432179479
0.36158695760298204,0.3105532542114411,0.2432102006368784,3.431270150101871
0.4760458417158272,0.44712603158108094,0.3636106254187383,1.919496566877064
0.7209071899770941,0.5936276045598653,0.49307131722266856,1.6676976354332629
0.31965581318473385,0.2899596773542894,0.2264896914908611,2.7057350759018526
0.494588902159358,0.4234020582300152,0.3443647305946673,1.977546186393687
0.6985107173759724,0.6559474906831647,0.4747952235499842,1.3888953530113064
0.23876691616300078,0.21432960311154006,0.17552223961258404,3.8695147780294255
0.4101456066880447,0.36983364148594833,0.3094561364406442,3.4550785880507062
0.5195154362612683,0.45923221641562306,0.3726798042013894,1.6713919632866858
0.27092678816403626,0.24533665061478366,0.19474299686044994,3.6274905158313273
0.15891535664047035,0.1283108289508788,0.1058266443378597,3.8717615392936358
0.5353128862359593,0.4764381039374954,0.3396298507855589,2.010620784399971
0.16021490085837994,0.13629990389591437,0.10858596308123969,3.4011880815809086
0.530895920321879,0.46729341492051174,0.37551554666839426,2.252712407993961
0.415630885855221,0.39337987811033115,0.28624390549520373,2.9718966724407077
0.2986055622211582,0.2778241340408053,0.20930417665167422,3.15068362895416
0.273424429615969,0.23032839791172238,0.1778980907307312,4.0832980410366595
0.7436468979770718,0.6599471354320601,0.46914174121687263,1.3003108607424327
0.5336432417254241,0.46890163067845697,0.34257848591882795,2.520426594695204
0.2612763257327092,0.2367353347647649,0.17257252349126134,3.6282784717050762
0.6144084105314179,0.5586705173690489,0.4193906160334702,2.1554621023290106
0.3049899382617971,0.27850422342349546,0.20916788685968757,2.887952956065396
0.7491733431121066,0.6503903370252944,0.4794376955923466,0.8421130067014535
0.6188280133872152,0.5289918504341375,0.3923612698689838,1.8334599263386149
0.5899999364069848,0.5097474645282564,0.4046997201066598,1.977239556289606
0.791426861622982,0.6362804148293967,0.5120020929511371,1.1876953575762224
0.5008343777233688,0.4730596637797667,0.3829921758670879,2.318682593587586
0.4732496005196253,0.42484392220959566,0.3288154072774211,2.6663825295374624
0.7337827957033299,0.693107523675119,0.5251995895939259,1.0849589693607118
0.7749924532913536,0.717796679521227,0.592463325445064,0.8433127487495256
0.15143331076567698,0.13875435405371658,0.09951623328807468,4.204549927093612
0.6902161882027101,0.5801149100841494,0.4579506279633899,1.0691233006568062
0.5122197265611829,0.41867974302224437,0.30881179044908036,3.0693637154068925
0.7577608521582236,0.6657446836041553,0.4773904466216603,1.4051302982712175
0.6169868069730178,0.5039377758106914,0.426282396208034,2.003757826219022
0.7727551257604464,0.7328850787068275,0.5364781098493119,0.7553860347430083
0.6434478186293767,0.597408696058384,0.44535716055468877,1.6048424903221725
0.32153124682871126,0.2726673091472427,0.2214214810985113,2.929353077819092
0.23823849597398888,0.21304100709795482,0.1513664372821249,4.165656991923233
0.7360331397597478,0.6088104152067421,0.49107084214728935,1.0387040812832895
0.48544761114582546,0.41179642572971586,0.3110500488217758,2.2698229983653357
0.7021337177701845,0.5854594904150008,0.4728166646978237,1.6098888108216196
0.185943152358787,0.15140349919266763,0.12624857699881342,4.185631922413244
0.42946879864990695,0.3959541283141129,0.3052019021952654,2.8727599244722444
0.2836185943130561,0.24731381941288283,0.20075309878399508,3.7115628087154593
0.7158843444885808,0.5777038765080126,0.40544294483314863,1.3789235698639841
0.6011220945688079,0.4959474843300785,0.3915671824309048,2.4741358662845805
0.19057898075694413,0.1559531329439834,0.11289303510634988,4.341427431092597
0.5495959897739352,0.44501732366674485,0.34111185564142776,2.7792747242137823
0.6955350938308545,0.6041840360949169,0.5005081730825167,1.726422262622781
0.1719584989701938,0.14091028502887348,0.11792850210143785,4.579649989722549
0.5481998145087695,0.4430226632091257,0.3142158207990165,2.115067652035412
0.7517811104670473,0.6086675031242597,0.45935133326461985,1.4882726046346588
0.248449515789551,0.22928684393943863,0.16706964605576885,3.3327979471100995
0.6231586382018212,0.5790127823617297,0.4238614224440096,2.0118179547657915
0.24803344489718981,0.20654648947472093,0.1566575991141575,3.564136549294559
0.6959686961050291,0.5707265719946548,0.4174799767358027,1.5900171807013406
0.2687015444006755,0.23938870384296707,0.2013996704488529,3.8783141950561597
0.40421720131803374,0.3559306690360152,0.2855254645944395,3.199099746289876
0.38413199990435565,0.33873383174261157,0.27744052452359086,3.2591537747459585
0.4086624059497288,0.3346174480064345,0.239844546828092,3.000288296237084
0.7936409560721003,0.6858265663554157,0.4929830941054892,0.9032173357137353
0.2791826794286307,0.2415029708047316,0.18931944131276063,3.4525179931112584
0.39001465161083404,0.3303653630520226,0.23415623011282644,2.934049697006962
0.6501062460233663,0.5999027463178647,0.45498692066863433,0.9070858794778733
0.4395557971948012,0.3518036215017327,0.2737628374561652,2.66225167983252
0.5115756332388804,0.47865232030060406,0.3957804537016555,1.7022449413052492
0.6464704754655474,0.5337964013800768,0.44486586043917853,2.0040694913271104
0.7998591993722509,0.6493506478502058,0.5428910534614113,1.0625845570014096
0.6816513128049,0.572749902554035,0.4543787549248152,1.7833492931377943
0.4353227921228451,0.40496736796883886,0.2885978387856179,3.127825005710009
0.3722847939547734,0.32429046601076394,0.24015937243955024,2.975614239800934
0.3684075966510751,0.321610811917092,0.2252347615404779,3.600876132813969
0.7216509359853314,0.6618734285533019,0.4828699041878171,1.7326500127488575
0.6385143935258868,0.5702085566847108,0.4217265965121466,1.805043587732686
0.2001282968326962,0.1822789167672071,0.134341737898838,3.6696962718076125
0.4920590105612985,0.4615077079936009,0.3552256434148228,2.8773006905572815
0.587493824757909,0.5010600195371604,0.38529644806133945,1.6865293987060288
0.46695360332282243,0.4063915883318185,0.3040413736631457,1.7529389919451268
0.4905757018203222,0.39557041388954,0.2789907097223087,2.96433486495859
0.7082635750474561,0.5926863731774137,0.4795196739406943,1.6942075280658595
0.3681716382492872,0.3494703235620768,0.2909238662076521,3.077485174735426
0.23785103059750962,0.20417466447899088,0.14795996398358835,3.4733758223139626
0.5463031670496,0.44614637049277545,0.31456959143265445,2.130224471446573
0.5791429724128567,0.5450860848347822,0.3848441170324792,2.1514388962415314
0.7850708429776546,0.6501372849451437,0.5227289287941459,1.0823240716738296
0.6844440771637734,0.6006053658961432,0.4678004667053685,1.3100827908574282
0.6561271930535698,0.5825169483939125,0.4268970989160999,1.1783690447530055
0.7628539576081065,0.6105980720192391,0.46213017901184855,1.5091766379390683
0.40916582300015636,0.3465062141953153,0.2889875520743573,3.3128241718177636
0.3464547730400083,0.3288889421045128,0.25256179803296724,3.159907914144851
0.6006561858061135,0.4828485654606137,0.40154142824380273,2.0887470647767836
0.5136103565175014,0.4148558562575721,0.31261227616424375,2.0970337965620107
0.4853003677886285,0.4417949507964174,0.3233345152179991,2.4363660363157758
0.29475450053662955,0.2624456346124708,0.21781927645179983,3.539470898344532
0.5724089517902254,0.5150341208647794,0.3724254661707584,2.742280939193866
0.5902948266254459,0.5374209924090698,0.3947778005135943,2.0932009379250465
0.40112615054326284,0.3529214955546076,0.274058506487312,3.5943832583348128
0.31991795217290875,0.2950042487557412,0.2174925307976695,3.4110256420825866
0.7991949426886414,0.7033537422564223,0.5057883925497358,0.38736790059269777
0.3218702071748153,0.2712655148069684,0.22453278044368516,3.972710912559619
0.25708863148960126,0.222929739949425,0.1719845433930861,4.242767630157125
0.6590786782433145,0.5464306428315656,0.4445752703789991,1.5225009137368204
0.4621507433536539,0.38660480962471727,0.2868480784450612,2.4785345387239173
0.7696567411288064,0.67825440702047,0.575469065507915,0.8107343953983216
0.38584476543011775,0.3337062666748664,0.2422173927325274,3.5700211557759722
0.5419732995143398,0.4959091778313497,0.3765445190230265,2.5055213948719293
0.15618246399886102,0.13887669217268103,0.10834987547861184,4.1499748548981215
0.6493166884849082,0.5408468236990069,0.4416919361249614,1.9467419244200324
0.7778264391888383,0.6317679001887418,0.49720311396205213,1.0651423267070974
0.5957688372855374,0.5588349242410875,0.4039031065058774,2.117954439029229
0.6942542755963677,0.6030101352123752,0.47520650796861696,1.232358885196775
0.2169642901527603,0.2056781916831307,0.15411697154506943,4.250559527661798
0.6623701200523416,0.5719045915511123,0.4418402191021624,1.8413900470622488
0.4298894183517393,0.3492690381026716,0.25889594504395563,2.980482553680875
0.2639176718578805,0.23716308937153452,0.19667016473555693,3.6283614369237767
0.7352454832653679,0.5997206557490213,0.4395068310706194,1.4761754291162075
0.580962605156463,0.46935135278587675,0.32974899554665726,2.655729756264852
0.2902283790375798,0.2368655711131555,0.19167910729902757,4.421752397075006
0.32370983467548364,0.2731025637341885,0.22876456357857147,2.9177497424007868
0.25093728713964464,0.21226366679014658,0.17630998376075557,3.930757683863725
0.5745068142933969,0.4833471558239493,0.3916015188638519,2.3383094518374525
0.6110780772383606,0.5782459485426936,0.45989261977039186,1.9412537986733482
0.19033426805365666,0.15351619212910997,0.12950216887540783,3.90464170043205
0.784418988373933,0.6726827383485836,0.5186273439111183,1.0928602311360311
0.34613930173238505,0.28732455406479035,0.20411582648166782,3.1909520334796193
0.5769717457165195,0.5430261870939177,0.38836586330704287,1.6104954591135938
0.6670381443802168,0.5740964295182381,0.4040678037693172,1.2412361681470405
0.7188110636865841,0.639462577381104,0.49738437043136224,1.4213766996309247
0.6088705137562144,0.5546230827346921,0.42359778183919133,1.6857692871296208
0.5811387163356122,0.5201699940200036,0.4142344028010453,2.436746189421839
0.461403821794365,0.3791135848448259,0.27650652026988887,2.9903261928798726
0.3833359701416535,0.31035932471180544,0.25405389196726674,2.9787515919878875
0.7703389672052092,0.640466435169129,0.4785318117607065,1.6464187931623833
0.5459608251986461,0.512869913341748,0.4203276156316855,2.0298473207200187
0.707033964668329,0.627129314879915,0.5034384570084846,1.426126931165577
0.7222774592316787,0.6494300462466508,0.5327759330631546,0.9108535970004832
0.26648375107320615,0.2450694239004962,0.20444103216871165,3.639788028715563
0.29095098709083683,0.2704800932637105,0.21069679085530324,2.9225854737424726
0.17298700069099457,0.14353692513914776,0.10765918084789675,3.568983233298248
0.24781754354329452,0.21173395174249926,0.15082550524816168,3.7997259653964433
0.22499847868383957,0.20014840032726408,0.1608160596443986,3.1732671324038413
0.7373951275162861,0.6318325695871466,0.48005795525643474,1.2520686140222164
0.7870796018536789,0.7105552049641305,0.5961574411972278,1.5832981546047264
0.4814427130122787,0.43891868960514807,0.31372280405246217,2.2287363361764774
0.4401785503323856,0.35764896689034387,0.2941124598870193,3.2593648979756615
0.5950538426376292,0.5575077516430006,0.46567646466311935,1.6916544175214512
0.2306390817055884,0.19332423764229809,0.15053512290181714,4.182665066177966
0.6042595931031559,0.4862786992127691,0.36062706046564025,1.5769286457985916
0.43560732835831883,0.361347662009731,0.2777413293465395,2.902826452727897
0.5762615624637285,0.4648455605149076,0.38887255214665706,1.826161731131835
0.6680177456059807,0.5640934559740861,0.4055334171911057,1.405342389747485
0.506456076247999,0.4663225218144641,0.385246671224495,2.3458082426826
0.34841327124576404,0.29908375874827575,0.24887218230211808,2.872329924325647
0.36398686692852444,0.302925744314302,0.2552900121710814,3.6149807517190267
0.28675744818432736,0.23380521195562315,0.19044577134683657,3.9215359230902895
0.6618479600368062,0.609870759187032,0.4940945716238904,1.2140715873396513
0.41271845223854575,0.37133657203592274,0.27563572174348605,2.909953142959041
0.6114131453171211,0.5422736426411179,0.39155525185463635,2.2694342133393444
0.33694978343310145,0.3148970161860475,0.26494066796100296,3.2293322541112413
0.33598151187891445,0.277480618185804,0.23115072433085415,3.2389458120150416
0.36665540724428586,0.33312396236034253,0.2764699576288245,2.7250058849706784
0.4785268809087855,0.43855814105157953,0.32758668065561,2.145348935090545
0.7491828820741759,0.6520793331004832,0.5356779660905039,1.0729019113185982
0.6191082369022396,0.5394473662185173,0.4417814701449367,1.8811387312403047
0.3235211997951151,0.26431219480848306,0.18543322335283433,4.43183502885897
0.17433574983990674,0.15545233280185547,0.12346631876931448,4.027050949301104
0.43747850891721407,0.37667447293094797,0.28422362099272697,2.599459544871172
0.3383440567927245,0.2789638649404609,0.1989338364959149,2.797792653243019
0.6517163735163304,0.57651865241646,0.42312303760074965,1.7875698684542392
0.4103887202821378,0.33513972963923405,0.24900105967722772,3.069538092944439
0.2710471853733523,0.24297993721226027,0.1800037363585297,3.545504291686892
0.727405703457176,0.6057414183711081,0.4503599341413631,1.5085771630539777
0.6760713261551358,0.5796619459909793,0.4714560513109608,1.7644081199814816
0.3723964745364472,0.3250966478124869,0.2310482629671209,3.080151841747391
0.3369993153775454,0.29591022730769156,0.21176854853284424,3.6882503820170385
0.5529301036682064,0.5236691665212402,0.3969474492996203,2.352774751162397
0.6512921493056794,0.5681633197865767,0.4424100607706631,1.8941863656028903
0.6063727586898376,0.5587542977201624,0.43792441373590063,1.4028531175304133
0.7214508586624604,0.6582501135059735,0.5478914019180608,1.793018855295863
0.5320724332591981,0.469606023770752,0.34804286058050354,1.9914924705081274
0.3335804269312216,0.27764725671306806,0.19510836870847548,3.293191703164138
0.5428585263867549,0.4664508505584089,0.33092545842259397,2.621574079280207
0.568824027385117,0.47569534637006505,0.36189506415213263,2.5330462540484655
0.19793327739661892,0.16217534335931483,0.1290658990679186,4.33748404927507
0.21372244737096863,0.17756525437383458,0.14440486422877752,3.998176745530883
0.41812303854933275,0.3935637776377064,0.31555706625316765,2.7372744795210058
0.3695720326206412,0.3111286486135718,0.23645643849258052,2.5312293764370066
0.37404305125789417,0.34535826251681456,0.2597438479697658,2.926388311225536
0.4705908548122473,0.3998683197994418,0.31423701491631856,3.2668128386469286
0.35559183120555204,0.29458743905757334,0.22367232163207287,3.2938370490151736
0.2782775827880207,0.24863340876862908,0.19361636450563793,3.4610226627536727
0.4349666072147833,0.3597984508232833,0.2852641985604507,2.2209658883158907
0.27338067542884875,0.25025964355745134,0.20438138610117437,3.1112455405494495
0.5960542640274626,0.5603001328973253,0.4566119208629743,1.0564337721619026
0.4074700923686594,0.330001422030873,0.2530082119252927,3.165808349887319
0.3876663922623327,0.31243814532234737,0.22706076144235054,2.7802983083662083
0.5369308708970794,0.5058982561363752,0.379834654347584,1.7491871241466432
0.24151263217411023,0.197706647636966,0.1592822637801091,3.6918479703833604
0.5718970274586006,0.5002190987034124,0.37485176903786027,2.383737401184198
0.2260269597067739,0.1960534238658732,0.14601996148792437,3.050512534491438
0.6785865641601517,0.6015842606886793,0.4411593116215278,2.093604370651964
0.45794720150837176,0.425341291733444,0.3528691254273192,3.229250442724725
0.19817630091274033,0.16252924271841965,0.13544289807136745,4.2757923377056
0.433152657086159,0.359590658114166,0.3004232925963437,3.1620742345063455
0.4722786936069069,0.4255799429890877,0.31173971056081173,2.4298970333788
0.42692104252915575,0.3590591832938605,0.3026548377342877,3.1160347532720936
0.21549736212248216,0.1777287494393346,0.14573565632033414,4.201389734840168
0.7591373475689577,0.7006531181435411,0.4947138706878349,0.8440587040962622
0.4443936048352616,0.36641997953888544,0.29648892404127963,2.0137836656040613
0.7446071397284658,0.7035763142718288,0.5778027355089858,1.2677794932653341
0.789160843851331,0.643703028453437,0.48112899195661835,1.3565723540176091
0.42165322465092625,0.390879949612475,0.3245533156636144,2.8414509955078415
0.7680890998778688,0.6405015885840463,0.4929492538693372,1.556099885287116
0.40659398189868257,0.34293716918587774,0.2727714046292715,3.014079938376106
0.4117824341099581,0.3497547835198051,0.278512685672424,2.6754697682824253
0.21175487185302228,0.19007424190444788,0.15728279287710512,4.239200739970437
0.6846020522877084,0.6033369195061742,0.47297165390451107,1.5553494743216543
0.34565183078732015,0.28902074736260813,0.21547186457902945,3.652973435686179
0.539804379666326,0.43488541532118424,0.32291151730251816,2.330314867890647
0.5374095201121636,0.46340320447724825,0.3637311441125207,2.4555415991543605
0.46430810115724497,0.39852487101979867,0.3310646240622331,3.005544897939032
